pickup,dropoff,passengers,distance,fare,payment,pickup_zone,dropoff_zone
03-03-2019 12:11,03-03-2019 12:38,1,5.1,21,credit card,Central Harlem North,Midtown East
20-03-2019 10:57,20-03-2019 11:01,1,0.94,5.5,cash,Van Nest/Morris Park,East Tremont
16-03-2019 08:46,16-03-2019 08:47,1,0.16,10,credit card,Murray Hill-Queens,Murray Hill-Queens
15-03-2019 09:56,15-03-2019 10:09,1,1.59,9.5,credit card,East Harlem South,Yorkville East
27-03-2019 12:11,27-03-2019 12:22,1,1.1,8,cash,Central Park,Upper East Side North
14-03-2019 18:12,14-03-2019 18:15,1,0.48,4,credit card,Park Slope,Park Slope
13-03-2019 16:39,13-03-2019 16:50,1,1.12,8.5,cash,Downtown Brooklyn/MetroTech,Fort Greene
04-03-2019 21:16,04-03-2019 21:29,1,2.85,12,credit card,Elmhurst/Maspeth,Forest Hills
24-03-2019 00:12,24-03-2019 00:13,1,0.15,3,cash,Stuyvesant Heights,Ocean Hill
02-03-2019 15:58,02-03-2019 16:16,1,2.6,13,credit card,Crown Heights North,Bushwick North
13-03-2019 12:27,13-03-2019 13:04,1,11.93,32.26,credit card,East Elmhurst,Downtown Brooklyn/MetroTech
10-03-2019 13:40,10-03-2019 13:46,1,1.34,7,credit card,Central Harlem,East Harlem South
23-03-2019 02:16,23-03-2019 02:25,1,1.49,7.5,credit card,Williamsburg (North Side),Williamsburg (South Side)
01-03-2019 10:27,01-03-2019 10:56,1,2.96,18.5,credit card,Bronxdale,East Tremont
01-03-2019 12:04,01-03-2019 12:05,1,0.15,7,credit card,Central Harlem North,Central Harlem North
20-03-2019 17:48,20-03-2019 17:55,1,1.26,6.5,cash,East Harlem North,East Harlem South
22-03-2019 09:42,22-03-2019 09:48,1,0.7,5.5,credit card,Fort Greene,Fort Greene
02-03-2019 18:43,02-03-2019 18:51,1,1.01,6.5,credit card,Astoria,Old Astoria
06-03-2019 12:45,06-03-2019 13:04,1,4.2,17.5,credit card,Kingsbridge Heights,Washington Heights South
10-03-2019 11:28,10-03-2019 11:54,1,10.27,31,credit card,Soundview/Castle Hill,Elmhurst
01-03-2019 19:05,01-03-2019 19:21,2,2,11.5,credit card,Woodside,Astoria
13-03-2019 19:43,13-03-2019 19:50,1,0.97,6,credit card,Morningside Heights,Upper West Side North
01-03-2019 19:31,01-03-2019 19:43,1,2.24,10,cash,Park Slope,Boerum Hill
25-03-2019 08:58,25-03-2019 09:00,1,0.68,4,cash,Long Island City/Queens Plaza,Astoria
18-03-2019 13:36,18-03-2019 13:45,5,1.25,6.5,cash,Belmont,East Tremont
14-03-2019 16:40,14-03-2019 17:00,1,2.62,15,cash,Washington Heights South,Morningside Heights
21-03-2019 04:42,21-03-2019 05:05,1,8.2,26,cash,Jackson Heights,West Chelsea/Hudson Yards
13-03-2019 19:48,13-03-2019 19:58,1,1.9,9.5,cash,Sheepshead Bay,Sheepshead Bay
31-03-2019 20:31,31-03-2019 20:45,1,2.27,11,cash,Prospect Heights,Sunset Park West
12-03-2019 19:42,12-03-2019 19:47,1,0.9,5.5,cash,Sheepshead Bay,Sheepshead Bay
02-03-2019 21:57,02-03-2019 22:15,2,3.35,14,cash,Washington Heights South,University Heights/Morris Heights
28-03-2019 10:36,28-03-2019 10:44,1,0.88,6.5,credit card,Central Harlem North,Central Harlem
03-03-2019 13:49,03-03-2019 13:56,1,1.11,6.5,cash,Clinton Hill,Fort Greene
27-03-2019 08:21,27-03-2019 08:30,1,1.88,8.5,cash,Hamilton Heights,Washington Heights South
20-03-2019 12:02,20-03-2019 12:16,1,0,9.5,cash,Steinway,Sunnyside
09-03-2019 12:09,09-03-2019 12:35,1,6,22.5,credit card,Morningside Heights,East Chelsea
20-03-2019 09:28,20-03-2019 09:44,1,2.86,12.5,credit card,Central Harlem,Lincoln Square East
01-03-2019 16:33,01-03-2019 17:01,1,8.26,26,credit card,Brooklyn Heights,Yorkville West
18-03-2019 23:39,18-03-2019 23:44,1,1.12,6,credit card,Forest Hills,Forest Hills
28-03-2019 18:47,28-03-2019 18:52,1,0.93,6,cash,Park Slope,Park Slope
21-03-2019 21:45,21-03-2019 21:59,1,4.03,15,credit card,Fort Greene,Greenpoint
31-03-2019 10:09,31-03-2019 10:16,1,1.16,7,cash,Forest Hills,Forest Hills
06-03-2019 10:07,06-03-2019 10:16,2,1.34,7.5,cash,Morningside Heights,Central Harlem North
24-03-2019 20:02,24-03-2019 20:15,1,1.8,8,cash,Jackson Heights,Woodside
01-03-2019 08:20,01-03-2019 08:25,1,0.72,5.5,credit card,Washington Heights South,Washington Heights South
23-03-2019 00:27,23-03-2019 00:29,1,0.47,3.5,cash,Astoria,Astoria
28-03-2019 07:40,28-03-2019 08:08,1,6.33,16.68,credit card,Whitestone,Auburndale
16-03-2019 18:48,16-03-2019 18:50,2,0.46,3.5,cash,Carroll Gardens,Gowanus
30-03-2019 06:33,30-03-2019 06:40,1,1.93,8.5,credit card,Steinway,Jackson Heights
27-03-2019 21:25,27-03-2019 21:40,1,3.01,13,credit card,Morningside Heights,Washington Heights North
15-03-2019 16:11,15-03-2019 16:25,1,1.4,9.5,cash,East Harlem South,Central Harlem
05-03-2019 22:25,05-03-2019 22:30,1,0.63,5.5,credit card,Elmhurst,Corona
06-03-2019 08:34,06-03-2019 09:11,1,7.7,28.5,credit card,Saint Albans,Rego Park
10-03-2019 13:32,10-03-2019 13:47,1,2.34,12,credit card,Bushwick South,Stuyvesant Heights
16-03-2019 08:21,16-03-2019 08:38,1,3.47,14.5,credit card,East Flatbush/Farragut,Borough Park
06-03-2019 19:24,06-03-2019 19:51,1,4.95,19.71,credit card,Bushwick North,Park Slope
29-03-2019 09:15,29-03-2019 09:21,1,1,6.5,credit card,Morningside Heights,Manhattanville
17-03-2019 13:46,17-03-2019 14:10,1,3.62,17.5,credit card,Midwood,Bath Beach
15-03-2019 12:44,15-03-2019 13:31,1,20.51,54.16,credit card,Allerton/Pelham Gardens,Clinton Hill
31-03-2019 18:37,31-03-2019 18:59,1,4.19,18,credit card,Starrett City,Ocean Hill
06-03-2019 09:18,06-03-2019 09:24,1,1.02,6,cash,Astoria,Astoria
03-03-2019 00:26,03-03-2019 00:41,5,2.29,11,credit card,Bushwick North,Williamsburg (South Side)
13-03-2019 02:29,13-03-2019 02:39,1,1.2,7.5,cash,Elmhurst,Woodside
11-03-2019 08:29,11-03-2019 09:21,1,12.8,44,credit card,Howard Beach,Lenox Hill East
25-03-2019 19:57,25-03-2019 20:23,1,6.76,23,credit card,DUMBO/Vinegar Hill,Sunnyside
27-03-2019 10:48,27-03-2019 10:58,1,2.58,10.5,credit card,Allerton/Pelham Gardens,Co-Op City
23-03-2019 00:36,23-03-2019 00:48,1,2.87,12,cash,Flushing,Bayside
23-03-2019 19:38,23-03-2019 19:44,1,1.29,6.5,credit card,Boerum Hill,Clinton Hill
04-03-2019 15:12,04-03-2019 15:38,2,4.9,21,cash,Norwood,West Concourse
12-03-2019 13:32,12-03-2019 13:37,1,0.73,5,credit card,Sunset Park West,Bay Ridge
06-03-2019 18:49,06-03-2019 18:52,1,0.54,4,cash,Williamsburg (North Side),Williamsburg (South Side)
21-03-2019 09:14,21-03-2019 09:15,1,0.62,4,cash,East Harlem South,East Harlem North
13-03-2019 18:53,13-03-2019 18:59,1,0.9,6,credit card,Park Slope,Park Slope
20-03-2019 17:54,20-03-2019 18:05,1,3.15,12.5,credit card,Elmhurst,LaGuardia Airport
02-03-2019 02:56,02-03-2019 03:24,1,6.81,24,cash,Jackson Heights,Queensboro Hill
15-03-2019 18:36,15-03-2019 18:51,1,3.82,14.5,credit card,Morningside Heights,Washington Heights North
12-03-2019 21:07,12-03-2019 21:17,1,1.87,9,cash,Elmhurst,Jackson Heights
15-03-2019 11:20,15-03-2019 11:26,1,0.97,5.5,cash,Astoria,Astoria
12-03-2019 10:24,12-03-2019 10:54,1,7.12,26,credit card,DUMBO/Vinegar Hill,Lenox Hill East
30-03-2019 00:13,30-03-2019 00:18,1,0.99,5.5,cash,Long Island City/Hunters Point,Queensbridge/Ravenswood
25-03-2019 21:09,25-03-2019 21:28,1,3.71,16.5,cash,Sunnyside,Midtown East
20-03-2019 19:06,20-03-2019 19:14,1,1.4,8,cash,Central Harlem,Central Harlem North
27-03-2019 09:30,27-03-2019 09:35,1,1.21,6.5,cash,Central Harlem,Morningside Heights
31-03-2019 11:27,31-03-2019 11:41,1,1.88,11,credit card,Central Harlem,Upper West Side North
03-03-2019 01:09,03-03-2019 01:14,1,1.01,6,cash,Central Harlem,Central Harlem North
26-03-2019 17:16,26-03-2019 17:47,1,3.79,16.28,credit card,Bensonhurst West,Flatbush/Ditmas Park
30-03-2019 02:55,30-03-2019 03:00,1,1.15,6,credit card,Astoria,Astoria
24-03-2019 17:11,24-03-2019 17:14,1,0.66,4.5,cash,East Harlem South,East Harlem North
02-03-2019 15:02,02-03-2019 15:14,1,3.75,13.5,cash,Astoria,LaGuardia Airport
10-03-2019 23:04,10-03-2019 23:14,1,2.23,9.5,cash,Park Slope,Crown Heights North
24-03-2019 15:39,24-03-2019 15:44,1,1.03,6,cash,Central Harlem North,Central Harlem North
22-03-2019 10:12,22-03-2019 10:36,1,3.02,16,credit card,Coney Island,Gravesend
30-03-2019 18:44,30-03-2019 18:57,6,1.77,9.5,credit card,Columbia Street,Gowanus
16-03-2019 10:25,16-03-2019 10:33,1,1.37,7.5,credit card,Central Harlem North,Central Harlem
22-03-2019 10:04,22-03-2019 10:10,1,0.74,5.5,credit card,East Harlem South,East Harlem South
03-03-2019 23:22,03-03-2019 23:44,1,3.7,15,credit card,Fort Greene,East Village
16-03-2019 17:58,16-03-2019 18:06,1,1.23,7.5,cash,Park Slope,Crown Heights North
18-03-2019 08:46,18-03-2019 09:05,1,3.16,15,credit card,Mott Haven/Port Morris,East Tremont
27-03-2019 12:33,27-03-2019 12:54,1,7.95,21.21,credit card,Washington Heights North,Lincoln Square East
27-03-2019 14:46,27-03-2019 15:42,1,9,33.65,credit card,Westchester Village/Unionport,Riverdale/North Riverdale/Fieldston
13-03-2019 00:25,13-03-2019 00:33,1,1.2,7,cash,Jackson Heights,Elmhurst
16-03-2019 19:02,16-03-2019 19:32,1,4.46,18.86,credit card,Brooklyn Heights,Crown Heights North
07-03-2019 21:11,07-03-2019 21:27,1,3.46,14,credit card,Starrett City,East Flatbush/Farragut
28-03-2019 01:32,28-03-2019 01:38,1,1.02,6,cash,Jackson Heights,Elmhurst/Maspeth
12-03-2019 08:34,12-03-2019 09:32,1,7.09,36.5,credit card,Middle Village,Times Sq/Theatre District
07-03-2019 10:42,07-03-2019 11:25,1,7.37,30,credit card,Coney Island,Flatbush/Ditmas Park
08-03-2019 16:33,08-03-2019 17:21,1,5.03,29,credit card,Downtown Brooklyn/MetroTech,Flatbush/Ditmas Park
13-03-2019 17:47,13-03-2019 17:58,2,1.65,9,cash,East Harlem South,East Harlem North
13-03-2019 11:43,13-03-2019 12:34,1,6.89,27.37,credit card,Flatlands,Downtown Brooklyn/MetroTech
22-03-2019 19:35,22-03-2019 19:42,3,1.05,7,credit card,Cobble Hill,Boerum Hill
07-03-2019 14:12,07-03-2019 14:24,5,2.62,11,cash,Astoria,Jackson Heights
18-03-2019 17:30,18-03-2019 17:49,1,2.89,14,credit card,Erasmus,Canarsie
11-03-2019 19:15,11-03-2019 19:24,1,1.17,7.5,credit card,Central Harlem North,Mott Haven/Port Morris
31-03-2019 15:39,31-03-2019 16:12,1,8.44,22.43,credit card,South Jamaica,East New York
12-03-2019 12:03,12-03-2019 12:13,1,2.3,10.5,credit card,Fort Greene,TriBeCa/Civic Center
13-03-2019 19:32,13-03-2019 19:39,2,1.1,6.5,credit card,Prospect Heights,Clinton Hill
08-03-2019 22:38,08-03-2019 22:45,5,0.81,6.5,credit card,Old Astoria,Astoria
14-03-2019 07:59,14-03-2019 08:05,1,1.5,6.5,credit card,East Harlem South,East Harlem North
14-03-2019 06:06,14-03-2019 06:16,1,2.25,9.5,credit card,East Harlem North,Manhattan Valley
05-03-2019 19:59,05-03-2019 20:09,1,1.62,8.5,credit card,Fort Greene,Park Slope
24-03-2019 23:14,24-03-2019 23:39,5,6.46,24.5,cash,Central Harlem North,Clinton East
11-03-2019 10:10,11-03-2019 10:22,1,1.63,9.5,cash,Forest Hills,Corona
02-03-2019 14:40,02-03-2019 14:48,1,2.12,8.5,credit card,Central Harlem,Lincoln Square East
14-03-2019 11:56,14-03-2019 12:08,1,2.04,10.5,credit card,East Flushing,Bayside
23-03-2019 00:07,23-03-2019 00:12,1,1.03,6,cash,Central Harlem,Central Harlem North
15-03-2019 08:48,15-03-2019 09:02,1,1.16,10,cash,Highbridge,Morrisania/Melrose
22-03-2019 08:26,22-03-2019 08:31,1,0.8,5.5,credit card,Williamsburg (North Side),Williamsburg (South Side)
29-03-2019 07:52,29-03-2019 07:58,1,0.6,5.5,cash,East Harlem South,East Harlem South
16-03-2019 08:24,16-03-2019 08:32,1,3.38,11,credit card,Washington Heights South,Morningside Heights
13-03-2019 18:42,13-03-2019 18:54,5,1.45,9,credit card,Crown Heights North,Crown Heights North
05-03-2019 07:23,05-03-2019 09:11,1,22.17,81.86,credit card,University Heights/Morris Heights,Yorkville East
21-03-2019 17:44,21-03-2019 17:55,1,2.33,10,credit card,Forest Hills,Hillcrest/Pomonok
20-03-2019 10:58,20-03-2019 11:06,2,0.97,7.5,credit card,Morningside Heights,Central Harlem North
16-03-2019 18:29,16-03-2019 18:34,1,0.64,5,cash,Central Harlem North,Hamilton Heights
17-03-2019 12:39,17-03-2019 12:53,1,2.4,11.5,credit card,East Harlem North,Hamilton Heights
30-03-2019 18:28,30-03-2019 18:42,1,2.52,12,cash,Fort Greene,Little Italy/NoLiTa
09-03-2019 04:03,09-03-2019 04:08,1,1.02,6,cash,Jackson Heights,Jackson Heights
20-03-2019 15:43,20-03-2019 15:51,1,1.2,7,cash,Brooklyn Heights,Boerum Hill
07-03-2019 09:59,07-03-2019 10:21,1,2.37,15,credit card,Crown Heights South,Fort Greene
14-03-2019 07:45,14-03-2019 08:50,1,14.43,50.5,credit card,Springfield Gardens North,Old Astoria
27-03-2019 08:00,27-03-2019 08:08,1,1.23,7,cash,Morningside Heights,Central Harlem
29-03-2019 22:21,29-03-2019 22:29,2,1.54,7.5,cash,Central Harlem,Central Harlem North
23-03-2019 17:15,23-03-2019 17:23,1,1.5,7.5,cash,Sheepshead Bay,Madison
09-03-2019 16:11,09-03-2019 16:25,2,4.45,15,cash,Elmhurst,North Corona
24-03-2019 12:35,24-03-2019 12:50,1,5.32,24.22,credit card,Jackson Heights,Briarwood/Jamaica Hills
14-03-2019 16:14,14-03-2019 16:24,1,3.19,12,credit card,Jackson Heights,LaGuardia Airport
14-03-2019 19:39,14-03-2019 20:01,1,3.86,18,credit card,Astoria,LaGuardia Airport
20-03-2019 10:22,20-03-2019 10:59,1,9.47,34.5,credit card,Forest Hills,Midtown Center
22-03-2019 23:15,22-03-2019 23:35,1,8.52,26,credit card,East Harlem South,Riverdale/North Riverdale/Fieldston
18-03-2019 17:50,18-03-2019 17:56,1,1.01,6,credit card,Forest Hills,Forest Hills
06-03-2019 10:08,06-03-2019 10:12,1,0.69,5,cash,Morningside Heights,Morningside Heights
31-03-2019 11:49,31-03-2019 11:56,2,1.34,7,credit card,Prospect Park,Crown Heights North
01-03-2019 18:26,01-03-2019 18:30,5,0.58,4.5,cash,Astoria,Astoria
27-03-2019 16:58,27-03-2019 17:19,1,2.6,14.5,credit card,Madison,Flatbush/Ditmas Park
21-03-2019 19:18,21-03-2019 19:29,1,1.86,9,cash,Elmhurst,Corona
15-03-2019 20:45,15-03-2019 20:55,1,1.43,8.5,credit card,Central Harlem,East Harlem South
06-03-2019 18:37,06-03-2019 18:42,1,0.7,5.5,cash,Steinway,Steinway
15-03-2019 20:42,15-03-2019 20:42,0,0,8,credit card,Fort Greene,Fort Greene
18-03-2019 23:48,18-03-2019 23:56,1,2,8.5,cash,Steinway,Jackson Heights
27-03-2019 22:33,27-03-2019 22:46,1,2.53,11.5,cash,Downtown Brooklyn/MetroTech,SoHo
19-03-2019 15:34,19-03-2019 15:34,1,0,5,credit card,,
24-03-2019 13:07,24-03-2019 13:11,5,0.6,4.5,cash,Jackson Heights,Jackson Heights
25-03-2019 17:43,25-03-2019 18:19,1,5.65,24.5,credit card,Brooklyn Heights,East Flatbush/Remsen Village
03-03-2019 02:52,03-03-2019 03:07,1,2.8,11.5,cash,Williamsburg (North Side),Lower East Side
27-03-2019 14:11,27-03-2019 14:20,1,1.26,8,cash,Astoria,Astoria
18-03-2019 18:08,18-03-2019 18:26,1,4.16,16,credit card,Elmhurst,Richmond Hill
17-03-2019 23:16,17-03-2019 23:16,1,10.1,12,credit card,Murray Hill-Queens,Murray Hill-Queens
14-03-2019 13:32,14-03-2019 13:45,1,2.42,12,credit card,Ozone Park,Howard Beach
04-03-2019 03:55,04-03-2019 04:08,1,2.1,10.5,cash,Woodside,Elmhurst
05-03-2019 18:47,05-03-2019 18:53,2,0.72,5.5,credit card,Downtown Brooklyn/MetroTech,Boerum Hill
03-03-2019 15:24,03-03-2019 15:55,1,9.6,31.5,credit card,East Flatbush/Remsen Village,JFK Airport
10-03-2019 00:47,10-03-2019 00:51,1,0.58,5,cash,Central Harlem,East Harlem North
12-03-2019 17:41,12-03-2019 17:46,1,0.9,5.5,cash,Sheepshead Bay,Sheepshead Bay
06-03-2019 23:32,06-03-2019 23:34,1,0.3,3.5,credit card,Astoria,Astoria
11-03-2019 18:23,11-03-2019 18:27,1,1.4,6,credit card,East Harlem South,East Harlem North
14-03-2019 14:25,14-03-2019 15:14,1,3.38,28.16,credit card,Sunset Park West,Bushwick South
06-03-2019 18:55,06-03-2019 19:04,1,1.42,7.5,credit card,Woodside,Maspeth
29-03-2019 16:17,29-03-2019 16:29,1,0.76,8,cash,Melrose South,East Concourse/Concourse Village
26-03-2019 16:02,26-03-2019 16:50,1,15.85,49,credit card,Richmond Hill,Norwood
03-03-2019 00:39,03-03-2019 01:00,1,3.74,16,credit card,Williamsburg (South Side),Sunnyside
09-03-2019 15:56,09-03-2019 16:15,1,3.81,16,credit card,Claremont/Bathgate,Soundview/Bruckner
18-03-2019 18:42,18-03-2019 18:48,1,0.9,6,credit card,Fort Greene,Boerum Hill
11-03-2019 11:30,11-03-2019 12:19,1,8.7,36.5,cash,East Flatbush/Remsen Village,Meatpacking/West Village West
16-03-2019 14:08,16-03-2019 14:11,1,0.49,4,cash,Hamilton Heights,Manhattanville
11-03-2019 11:16,11-03-2019 11:50,1,11.19,33.78,credit card,Co-Op City,Washington Heights South
04-03-2019 08:51,04-03-2019 09:00,1,1.6,8,cash,East Harlem North,Manhattanville
19-03-2019 09:56,19-03-2019 10:00,5,0.58,4.5,cash,Parkchester,Parkchester
02-03-2019 09:40,02-03-2019 10:06,1,2.95,17.5,credit card,Erasmus,East Flatbush/Remsen Village
16-03-2019 08:31,16-03-2019 08:36,1,0.61,5.5,credit card,Forest Hills,Forest Hills
26-03-2019 00:06,26-03-2019 00:12,1,0.86,6,cash,East Harlem North,East Harlem South
02-03-2019 17:58,02-03-2019 18:07,2,1.6,8.5,cash,Carroll Gardens,Park Slope
08-03-2019 23:22,08-03-2019 23:26,1,0.72,5,credit card,Fort Greene,Boerum Hill
30-03-2019 19:12,30-03-2019 19:25,1,1.55,9.5,credit card,Woodside,Sunnyside
10-03-2019 03:07,10-03-2019 03:22,1,5.95,19.5,credit card,Morningside Heights,Midtown Center
06-03-2019 07:46,06-03-2019 07:50,1,0,4,credit card,Bushwick South,Bushwick South
30-03-2019 00:49,30-03-2019 00:49,1,0,25,credit card,Prospect Heights,
05-03-2019 16:04,05-03-2019 17:12,2,14.09,54,credit card,Gravesend,Stuyvesant Heights
06-03-2019 13:45,06-03-2019 14:17,1,4.69,22,credit card,Co-Op City,Mount Hope
31-03-2019 21:40,31-03-2019 21:58,1,3.59,15,credit card,Borough Park,Crown Heights South
06-03-2019 17:37,06-03-2019 17:41,1,0.6,4.5,cash,Fort Greene,Fort Greene
22-03-2019 18:46,22-03-2019 19:01,1,2.02,11,cash,Jackson Heights,North Corona
08-03-2019 02:50,08-03-2019 02:59,1,5.2,16,credit card,Jamaica,JFK Airport
29-03-2019 23:47,29-03-2019 23:51,1,0.9,5.5,cash,Elmhurst,Elmhurst
07-03-2019 20:08,07-03-2019 20:12,1,0.7,5,credit card,East Harlem South,Upper East Side North
05-03-2019 21:34,05-03-2019 21:48,1,1.53,10.5,cash,Fort Greene,Downtown Brooklyn/MetroTech
17-03-2019 07:55,17-03-2019 08:08,1,3.95,14.5,credit card,East Harlem South,Washington Heights South
26-03-2019 06:57,26-03-2019 06:57,1,0,7,cash,Manhattanville,Manhattanville
17-03-2019 15:02,17-03-2019 15:28,1,7.8,26,credit card,Bay Ridge,Homecrest
10-03-2019 09:56,10-03-2019 10:03,1,1.63,7.5,credit card,Hamilton Heights,West Concourse
07-03-2019 15:38,07-03-2019 15:56,3,2.53,14,credit card,Downtown Brooklyn/MetroTech,TriBeCa/Civic Center
02-03-2019 18:23,02-03-2019 18:33,1,1.65,8.5,cash,DUMBO/Vinegar Hill,Boerum Hill
05-03-2019 12:30,05-03-2019 12:40,1,1.21,7.5,cash,Astoria,Old Astoria
18-03-2019 09:39,18-03-2019 09:46,1,1.24,6.5,credit card,East Harlem North,East Harlem South
05-03-2019 19:01,05-03-2019 19:05,1,0.87,5,cash,Elmhurst,Elmhurst
02-03-2019 13:28,02-03-2019 13:36,1,1.26,7.5,cash,East Harlem South,East Harlem North
20-03-2019 13:30,20-03-2019 13:45,1,5.2,18.5,credit card,Washington Heights South,Upper West Side South
28-03-2019 03:17,28-03-2019 03:20,1,0.82,5,cash,Astoria,Old Astoria
10-03-2019 22:25,10-03-2019 22:33,1,1.48,7.5,cash,Park Slope,Red Hook
15-03-2019 21:25,15-03-2019 21:51,2,3.67,18,credit card,DUMBO/Vinegar Hill,West Village
01-03-2019 17:00,01-03-2019 17:17,1,1.66,12,credit card,East Concourse/Concourse Village,Central Harlem North
21-03-2019 09:13,21-03-2019 09:24,1,1.45,8.5,cash,East Harlem North,Manhattanville
12-03-2019 20:10,12-03-2019 20:20,1,1.97,8.5,cash,DUMBO/Vinegar Hill,Bedford
25-03-2019 21:47,25-03-2019 21:55,1,1.68,7.5,credit card,Astoria,Old Astoria
29-03-2019 10:47,29-03-2019 10:53,1,1.1,6,cash,North Corona,Jackson Heights
09-03-2019 22:22,09-03-2019 22:46,1,4.03,18,credit card,Central Harlem,Times Sq/Theatre District
27-03-2019 10:43,27-03-2019 10:55,1,2.07,10,cash,Fort Greene,Crown Heights North
19-03-2019 12:46,19-03-2019 13:17,1,5.18,17.93,credit card,East Flatbush/Farragut,Fort Greene
11-03-2019 11:45,11-03-2019 11:48,1,0.78,4.5,cash,Morningside Heights,Morningside Heights
30-03-2019 12:13,30-03-2019 12:31,1,3.4,15,credit card,Morningside Heights,Lincoln Square East
27-03-2019 11:27,27-03-2019 12:14,1,6.62,33.54,credit card,Mott Haven/Port Morris,Midtown North
16-03-2019 10:53,16-03-2019 11:20,1,9.46,31.8,credit card,Central Harlem North,Eastchester
05-03-2019 11:59,05-03-2019 12:18,1,6.96,22.5,credit card,Old Astoria,College Point
23-03-2019 12:59,23-03-2019 13:05,6,1.27,6.5,cash,Prospect Park,Crown Heights North
27-03-2019 20:00,27-03-2019 20:06,1,1.06,6,credit card,Downtown Brooklyn/MetroTech,Boerum Hill
31-03-2019 00:28,31-03-2019 00:39,1,2.26,10,credit card,Elmhurst,Middle Village
08-03-2019 16:45,08-03-2019 16:53,1,1.32,8,credit card,Jackson Heights,Astoria
28-03-2019 16:39,28-03-2019 17:28,1,11.14,33.22,credit card,East Flatbush/Remsen Village,Saint Albans
02-03-2019 19:25,02-03-2019 19:28,1,0.4,4,credit card,Central Harlem,Central Harlem North
13-03-2019 08:11,13-03-2019 08:24,1,1.15,9.5,credit card,East Harlem North,East Harlem South
28-03-2019 18:15,28-03-2019 18:25,1,2.02,9.5,credit card,Jamaica,Baisley Park
17-03-2019 01:53,17-03-2019 01:55,1,0.71,4.5,cash,Central Harlem North,Central Harlem North
15-03-2019 16:12,15-03-2019 16:18,1,0.82,6,cash,Central Harlem North,Central Harlem
29-03-2019 10:35,29-03-2019 10:49,1,2.8,12.5,credit card,DUMBO/Vinegar Hill,Little Italy/NoLiTa
17-03-2019 19:20,17-03-2019 19:27,1,0.89,6,cash,Steinway,Astoria
06-03-2019 14:28,06-03-2019 14:57,1,4.28,15,credit card,Central Harlem North,Kingsbridge Heights
14-03-2019 17:55,14-03-2019 18:22,1,2.99,17.5,credit card,Park Slope,Bedford
27-03-2019 02:11,27-03-2019 02:12,1,4.1,3,,Jackson Heights,Jackson Heights
